Barnard's_Star,2007-10-18T14:06:18Z,SandyGeorgia,878749,remove white space from system summary restore ,"0
"
Barnard's_Star,2007-10-18T14:07:33Z,SandyGeorgia,878749,"revert old vandalism, it's 17% not 1.7% in original version ","0
"
Barnard's_Star,2007-10-18T14:11:03Z,SandyGeorgia,878749,rmv more white space following vandal restore ,"0
"
Barnard's_Star,2007-10-18T14:18:20Z,ip:142.227.125.130,ip:142.227.125.130,,"0
"
Barnard's_Star,2007-10-18T14:18:47Z,SandyGeorgia,878749,[[WP:UNDO|Undid]] revision 165409298 by [[Special:Contributions/142.227.125.130|142.227.125.130]] ([[User talk:142.227.125.130|talk]]) ,"0
"
Barnard's_Star,2007-10-18T14:20:05Z,ip:142.227.125.130,ip:142.227.125.130,,"0
"
Barnard's_Star,2007-10-18T14:20:46Z,SandyGeorgia,878749,[[WP:UNDO|Undid]] revision 165409611 by [[Special:Contributions/142.227.125.130|142.227.125.130]] ([[User talk:142.227.125.130|talk]]) ,"0
"
Barnard's_Star,2007-10-18T14:21:14Z,ip:142.227.125.130,ip:142.227.125.130,,"0
"
Barnard's_Star,2007-10-18T14:21:23Z,Discospinster,82432,Revert to revision 165409390 dated 2007-10-18 14:18:47 by SandyGeorgia using [[:en:Wikipedia:Tools/Navigation_popups|popups]] ,"0
"
Barnard's_Star,2007-10-18T14:28:12Z,Twenty_Years,3928246,del image caption - redundant ,"0
"
Barnard's_Star,2007-10-18T15:02:26Z,ip:128.164.213.114,ip:128.164.213.114,[[WP:AES|?]]Replaced page with 'Who cares?' ,"0
"
Barnard's_Star,2007-10-18T15:02:38Z,ClueBot,4928500,"Reverting possible vandalism by [[Special:Contributions/128.164.213.114]]. If this is a mistake, [[User:ClueBot/FalsePositives|report it]]. Thanks, [[User:ClueBot|ClueBot]]. (25673) (Bot) ","0
"
Barnard's_Star,2007-10-18T15:28:45Z,Myguy123,5513213,[[WP:AES|?]]Blanked the page ,"0
"
Barnard's_Star,2007-10-18T15:29:13Z,Shanes,94147,Reverted edits by [[Special:Contributions/Myguy123|Myguy123]] ([[User talk:Myguy123|talk]]) to last version by ClueBot ,"0
"
Barnard's_Star,2007-10-18T15:56:09Z,123_lmnop,5607812,,"0
"
Barnard's_Star,2007-10-18T15:57:30Z,Serendipodous,414691,[[WP:UNDO|Undid]] revision 165427198 by [[Special:Contributions/123 lmnop|123 lmnop]] ([[User talk:123 lmnop|talk]]) ,"0
"
Barnard's_Star,2007-10-18T15:58:09Z,123_lmnop,5607812,,"0
"
Barnard's_Star,2007-10-18T15:58:19Z,ip:205.235.63.10,ip:205.235.63.10,,"0
"
Barnard's_Star,2007-10-18T15:58:50Z,123_lmnop,5607812,,"0
"
Barnard's_Star,2007-10-18T15:59:01Z,Serendipodous,414691,rvv ,"0
"
Barnard's_Star,2007-10-18T16:00:14Z,ip:65.210.24.46,ip:65.210.24.46,,"0
"
Barnard's_Star,2007-10-18T16:00:54Z,ip:205.235.63.10,ip:205.235.63.10,,"0
"
Barnard's_Star,2007-10-18T16:01:03Z,ip:205.235.63.10,ip:205.235.63.10,,"0
"
Barnard's_Star,2007-10-18T16:03:03Z,ip:205.235.63.10,ip:205.235.63.10,,"0
"
Barnard's_Star,2007-10-18T16:03:27Z,SandyGeorgia,878749,back to Serendipodous ,"0
"
Barnard's_Star,2007-10-18T16:06:30Z,ip:208.108.93.214,ip:208.108.93.214,/* System summary */ ,"0
"
Barnard's_Star,2007-10-18T16:06:57Z,ip:158.59.193.193,ip:158.59.193.193,,"0
"
Barnard's_Star,2007-10-18T16:07:31Z,ip:158.59.193.193,ip:158.59.193.193,[[WP:AES|?]]Replaced page with 'tgrhr' ,"0
"
Barnard's_Star,2007-10-18T16:07:41Z,ClueBot,4928500,"Reverting possible vandalism by [[Special:Contributions/158.59.193.193]]. If this is a mistake, [[User:ClueBot/FalsePositives|report it]]. Thanks, [[User:ClueBot|ClueBot]]. (25837) (Bot) ","0
"
Barnard's_Star,2007-10-18T16:08:11Z,Oxymoron83,4414625,Reverted to revision 165428554 by [[Special:Contributions/SandyGeorgia|SandyGeorgia]]. ,"0
"
Barnard's_Star,2007-10-18T16:09:08Z,ip:208.108.93.214,ip:208.108.93.214,/* Supposed planets */ ,"0
"
Barnard's_Star,2007-10-18T16:10:30Z,Carlosguitar,409564,Reverted 1 edit by [[Special:Contributions/208.108.93.214|208.108.93.214]] identified as [[WP:VAND|vandalism]] to last revision by [[User:Oxymoron83|Oxymoron83]]. using [[WP:TW]] ,"0
"
Barnard's_Star,2007-10-18T16:15:03Z,Superdudemarkheckman,5608064,,"0
"
