Condom,2005-12-26T08:37:50Z,FCYTravis,121384,,"0
"
Condom,2005-12-26T08:37:56Z,FCYTravis,121384,,"0
"
Condom,2005-12-26T08:39:01Z,SarekOfVulcan,55983,[[WP:AWB|Assisted]] Date cleanup ,"0
"
Condom,2005-12-26T08:42:42Z,Locke_Cole,428690,/* Proper use */ restoring proper use section ,"0
"
Condom,2005-12-26T08:46:10Z,Chooserr,317628,"this was already voted on, bring it up on the talk page before making edits like tht ","0
"
Condom,2005-12-26T08:51:07Z,Locke_Cole,428690,rvt ,"0
"
Condom,2005-12-26T08:57:40Z,Chooserr,317628,rvt it was agreed on ,"0
"
Condom,2005-12-26T10:35:47Z,FCYTravis,121384,/* Condoms & the Environment */ Stupid. You might as well add such a section to [[McDonalds]] or [[Hamburger]] or [[Soda]]. ,"0
"
Condom,2005-12-26T10:41:46Z,FCYTravis,121384,,"0
"
Condom,2005-12-26T10:43:10Z,FCYTravis,121384,/* Environmental impact */ ,"0
"
Condom,2005-12-26T16:29:56Z,ip:63.22.0.39,ip:63.22.0.39,rvt ,"0
"
Condom,2005-12-26T16:36:26Z,Locke_Cole,428690,rvt - rewrite was better ,"0
"
Condom,2005-12-26T16:46:57Z,ip:63.22.0.39,ip:63.22.0.39,rvt - censorship ,"0
"
Condom,2005-12-26T16:50:51Z,FreplySpang,198194,"rv: Agree that FCYTravis' rewrite was better, and no, it's not censorship. Discuss on talk if you disagree. ","0
"
Condom,2005-12-26T16:59:36Z,ip:63.22.0.39,ip:63.22.0.39,"rvt - and since you're using puppets to avoid [[WP:3RR|the 3RR rule]], I'll count this as your 3rd rvt ","0
"
Condom,2005-12-26T17:18:46Z,ip:63.22.0.39,ip:63.22.0.39,restore {{sprotect}} template ,"0
"
Condom,2005-12-26T17:29:11Z,FreplySpang,198194,remove misused sprotect template; revert to FCYTravis' version as discussed on talk ,"0
"
Condom,2005-12-26T19:12:37Z,Chooserr,317628,/* Environmental impact */ put my version back - has specific sources - but left the bit about Polyethylene condoms and their landfill mass being negligible because that is important ,"0
"
Condom,2005-12-26T20:40:12Z,FCYTravis,121384,"rm sensationalism ""holy god no condoms are damaging the environment OH NOES!!!!111!!eleven!1!1!"" Bin it. ","0
"
Condom,2005-12-26T21:04:54Z,ip:63.22.55.169,ip:63.22.55.169,"rvt to last concensus version, abusive edit summaries won't get you anywhere ","0
"
Condom,2005-12-26T21:11:40Z,FCYTravis,121384,There's hardly a consensus for that version. ,"0
"
Condom,2005-12-26T21:18:13Z,ip:63.22.55.169,ip:63.22.55.169,rv to last (pre-troll)version ,"0
"
Condom,2005-12-26T21:25:35Z,La_goutte_de_pluie,107009,rv censorship ,"0
"
